date,symbol,open,high,low,close,adj_close,volume,source
2017-07-19,GOOGL,49.500500,49.779999,49.350498,49.638500,49.202213,28242000,yahoo_finance_chart
2017-07-20,GOOGL,49.849998,49.933998,49.230999,49.609501,49.173470,28368000,yahoo_finance_chart
2017-07-21,GOOGL,49.450001,49.755501,49.208500,49.692001,49.255249,29266000,yahoo_finance_chart
2017-07-24,GOOGL,49.705002,50.309502,49.513500,49.915501,49.476780,79690000,yahoo_finance_chart
2017-07-25,GOOGL,48.535000,48.836498,48.189999,48.451500,48.025642,118672000,yahoo_finance_chart
2017-07-26,GOOGL,48.639000,48.697498,48.011501,48.265499,47.841274,44432000,yahoo_finance_chart
2017-07-27,GOOGL,48.459000,48.476002,46.853001,47.625500,47.206898,74358000,yahoo_finance_chart
2017-07-28,GOOGL,47.399502,48.089500,47.265499,47.916500,47.495346,36276000,yahoo_finance_chart
2017-07-31,GOOGL,48.000000,48.059502,47.086498,47.275002,46.859489,45670000,yahoo_finance_chart
2017-08-01,GOOGL,47.390499,47.724499,47.248001,47.327999,46.912029,28052000,yahoo_finance_chart
2017-08-02,GOOGL,47.418499,47.455002,46.625999,47.382000,46.965546,40788000,yahoo_finance_chart
2017-08-03,GOOGL,47.455002,47.500000,46.972000,47.014999,46.601768,22478000,yahoo_finance_chart
2017-08-04,GOOGL,47.197498,47.376999,46.990002,47.289501,46.873859,25092000,yahoo_finance_chart
2017-08-07,GOOGL,47.375999,47.448002,47.174999,47.287498,46.871880,28916000,yahoo_finance_chart
2017-08-08,GOOGL,47.214500,47.624500,47.124001,47.209499,46.794559,30102000,yahoo_finance_chart
2017-08-09,GOOGL,46.922501,47.188000,46.695999,47.004002,46.590870,28018000,yahoo_finance_chart
2017-08-10,GOOGL,46.750000,46.814999,46.089001,46.179501,45.773613,54148000,yahoo_finance_chart
2017-08-11,GOOGL,46.185501,46.667999,46.061001,46.504501,46.095760,32334000,yahoo_finance_chart
2017-08-14,GOOGL,46.953499,47.051998,46.724499,46.946499,46.533878,23012000,yahoo_finance_chart
2017-08-15,GOOGL,47.051498,47.153500,46.832001,46.903999,46.491741,22130000,yahoo_finance_chart
2017-08-16,GOOGL,47.062500,47.494999,47.001999,47.213501,46.798527,26906000,yahoo_finance_chart
2017-08-17,GOOGL,47.147499,47.190498,46.382000,46.382999,45.975323,33914000,yahoo_finance_chart
2017-08-18,GOOGL,46.348999,46.550999,46.172501,46.308998,45.901974,26748000,yahoo_finance_chart
2017-08-21,GOOGL,46.288502,46.412498,45.930000,46.043499,45.638809,26024000,yahoo_finance_chart
2017-08-22,GOOGL,46.348000,47.098000,46.308498,47.020000,46.606724,35502000,yahoo_finance_chart
2017-08-23,GOOGL,46.849998,47.271500,46.762001,47.129002,46.714779,22690000,yahoo_finance_chart
2017-08-24,GOOGL,47.185501,47.315498,46.536999,46.844501,46.432770,25892000,yahoo_finance_chart
2017-08-25,GOOGL,46.960499,47.036499,46.505001,46.525002,46.116077,23746000,yahoo_finance_chart
2017-08-28,GOOGL,46.594002,46.742500,46.305500,46.406502,45.998627,20988000,yahoo_finance_chart
2017-08-29,GOOGL,45.997501,46.909500,45.965500,46.787498,46.376270,23172000,yahoo_finance_chart
2017-08-30,GOOGL,46.783501,47.292999,46.702499,47.181499,46.766808,22406000,yahoo_finance_chart
2017-08-31,GOOGL,47.314999,47.860001,47.312500,47.762001,47.342209,33866000,yahoo_finance_chart
2017-09-01,GOOGL,47.873501,47.916500,47.514000,47.599499,47.181126,20858000,yahoo_finance_chart
2017-09-05,GOOGL,47.342999,47.569500,46.779999,47.074001,46.660259,29148000,yahoo_finance_chart
2017-09-06,GOOGL,47.193501,47.224998,46.633999,47.101002,46.687016,27830000,yahoo_finance_chart
2017-09-07,GOOGL,47.212502,47.525002,46.876499,47.494499,47.077061,22332000,yahoo_finance_chart
2017-09-08,GOOGL,47.485001,47.535000,47.000500,47.070499,46.656788,19998000,yahoo_finance_chart
2017-09-11,GOOGL,47.360001,47.633999,47.049999,47.164501,46.749958,26748000,yahoo_finance_chart
2017-09-12,GOOGL,47.346001,47.404499,46.875000,47.332500,46.916477,25696000,yahoo_finance_chart
2017-09-13,GOOGL,47.275002,47.642502,47.237000,47.521999,47.104313,21908000,yahoo_finance_chart
2017-09-14,GOOGL,47.299999,47.401501,46.917999,47.006500,46.593349,28548000,yahoo_finance_chart
2017-09-15,GOOGL,47.004501,47.087502,46.562500,46.764500,46.353470,39886000,yahoo_finance_chart
2017-09-18,GOOGL,46.750500,46.842999,46.270000,46.487499,46.078911,29474000,yahoo_finance_chart
2017-09-19,GOOGL,46.670502,46.896999,46.333000,46.842999,46.431282,24854000,yahoo_finance_chart
2017-09-20,GOOGL,46.886501,47.500000,46.875000,47.376999,46.960590,40080000,yahoo_finance_chart
2017-09-21,GOOGL,47.406502,47.639999,46.969002,47.377499,46.961082,27414000,yahoo_finance_chart
2017-09-22,GOOGL,47.138500,47.500000,47.042000,47.162998,46.748470,21496000,yahoo_finance_chart
2017-09-25,GOOGL,46.972500,46.987499,46.225498,46.714001,46.303413,37468000,yahoo_finance_chart
2017-09-26,GOOGL,46.834499,47.203999,46.756001,46.871498,46.459526,33454000,yahoo_finance_chart
2017-09-27,GOOGL,47.137001,48.271500,47.097500,47.994999,47.573154,46692000,yahoo_finance_chart
2017-09-28,GOOGL,47.812500,48.308998,47.777500,48.240501,47.816498,28018000,yahoo_finance_chart
2017-09-29,GOOGL,48.299999,48.790501,48.299999,48.686001,48.258083,40622000,yahoo_finance_chart
2017-10-02,GOOGL,48.782501,48.887001,48.097500,48.373501,47.948334,30782000,yahoo_finance_chart
2017-10-03,GOOGL,48.377998,48.622002,48.135502,48.604000,48.176804,21666000,yahoo_finance_chart
2017-10-04,GOOGL,48.588001,48.720001,48.280499,48.339001,47.914135,21156000,yahoo_finance_chart
2017-10-05,GOOGL,48.639500,49.325500,48.513500,49.259499,48.826542,35618000,yahoo_finance_chart
2017-10-06,GOOGL,49.000000,49.713001,48.925499,49.681999,49.245335,31060000,yahoo_finance_chart
