date,symbol,open,high,low,close,adj_close,volume,source
2021-03-26,NVDA,12.554500,12.856250,12.373500,12.839250,12.792062,363968000,yahoo_finance_chart
2021-03-29,NVDA,12.820250,13.062500,12.700000,12.948250,12.900661,273520000,yahoo_finance_chart
2021-03-30,NVDA,12.842000,12.975250,12.705000,12.871750,12.824441,200204000,yahoo_finance_chart
2021-03-31,NVDA,13.015500,13.470500,12.982500,13.348250,13.299192,314776000,yahoo_finance_chart
2021-04-01,NVDA,13.572250,13.870000,13.511250,13.811750,13.760990,308276000,yahoo_finance_chart
2021-04-05,NVDA,13.867500,14.014000,13.733000,13.987500,13.936093,255672000,yahoo_finance_chart
2021-04-06,NVDA,13.999750,14.054250,13.773500,13.861500,13.810553,191744000,yahoo_finance_chart
2021-04-07,NVDA,13.880750,14.243500,13.711500,14.143500,14.091518,251284000,yahoo_finance_chart
2021-04-08,NVDA,14.252750,14.471500,14.249000,14.317000,14.264381,244416000,yahoo_finance_chart
2021-04-09,NVDA,14.214000,14.408000,14.175000,14.400000,14.347076,195172000,yahoo_finance_chart
2021-04-12,NVDA,14.289750,15.352500,14.139250,15.209000,15.153101,869324000,yahoo_finance_chart
2021-04-13,NVDA,15.231500,15.700000,15.125750,15.679500,15.621874,676212000,yahoo_finance_chart
2021-04-14,NVDA,15.625000,15.720500,15.227500,15.277000,15.220853,385500000,yahoo_finance_chart
2021-04-15,NVDA,15.662500,16.214251,15.631500,16.137251,16.077940,598480000,yahoo_finance_chart
2021-04-16,NVDA,16.052999,16.165751,15.865250,15.912500,15.854018,335208000,yahoo_finance_chart
2021-04-19,NVDA,15.536500,15.807500,15.233000,15.361750,15.305290,404420000,yahoo_finance_chart
2021-04-20,NVDA,15.323250,15.497000,14.963000,15.171250,15.115490,334132000,yahoo_finance_chart
2021-04-21,NVDA,15.118750,15.362500,15.102250,15.360500,15.304046,216776000,yahoo_finance_chart
2021-04-22,NVDA,15.375000,15.438500,14.783500,14.850250,14.795672,277788000,yahoo_finance_chart
2021-04-23,NVDA,14.934250,15.335000,14.900250,15.265250,15.209145,227500000,yahoo_finance_chart
2021-04-26,NVDA,15.185000,15.479000,15.125000,15.478000,15.421113,197796000,yahoo_finance_chart
2021-04-27,NVDA,15.578500,15.670500,15.354500,15.381750,15.325216,164572000,yahoo_finance_chart
2021-04-28,NVDA,15.364500,15.532250,15.215500,15.276750,15.220604,209416000,yahoo_finance_chart
2021-04-29,NVDA,15.400000,15.436500,15.071500,15.324750,15.268426,173196000,yahoo_finance_chart
2021-04-30,NVDA,15.174500,15.365000,14.997000,15.009500,14.954335,201912000,yahoo_finance_chart
2021-05-03,NVDA,15.125000,15.246750,14.787500,14.836750,14.782218,203912000,yahoo_finance_chart
2021-05-04,NVDA,14.637250,14.637500,14.010250,14.351250,14.298504,405324000,yahoo_finance_chart
2021-05-05,NVDA,14.709000,14.813500,14.387500,14.458500,14.405360,292024000,yahoo_finance_chart
2021-05-06,NVDA,14.495250,14.571250,14.218000,14.523000,14.469622,193380000,yahoo_finance_chart
2021-05-07,NVDA,14.808250,14.970750,14.671750,14.812250,14.757811,229328000,yahoo_finance_chart
