date,symbol,open,high,low,close,adj_close,volume,source
2015-07-07,SPY,206.960007,208.169998,204.110001,208.020004,173.433807,173820200,yahoo_finance_chart
2015-07-08,SPY,206.419998,206.759995,204.250000,204.529999,170.523987,164020100,yahoo_finance_chart
2015-07-09,SPY,207.039993,207.350006,204.770004,204.899994,170.832520,144113100,yahoo_finance_chart
2015-07-10,SPY,207.289993,207.979996,204.949997,207.479996,172.983521,129456900,yahoo_finance_chart
2015-07-13,SPY,208.990005,209.899994,208.940002,209.770004,174.892822,106069400,yahoo_finance_chart
2015-07-14,SPY,209.720001,211.050003,209.649994,210.679993,175.651489,81709600,yahoo_finance_chart
2015-07-15,SPY,210.729996,211.279999,210.039993,210.610001,175.593155,97914100,yahoo_finance_chart
2015-07-16,SPY,211.869995,212.300003,211.580002,212.300003,177.002151,106683300,yahoo_finance_chart
2015-07-17,SPY,212.289993,212.550003,211.800003,212.479996,177.152237,89030000,yahoo_finance_chart
2015-07-20,SPY,212.750000,213.179993,212.210007,212.589996,177.243896,70446800,yahoo_finance_chart
2015-07-21,SPY,212.429993,212.740005,211.389999,211.750000,176.543579,77965000,yahoo_finance_chart
2015-07-22,SPY,210.929993,211.770004,210.889999,211.369995,176.226776,88667900,yahoo_finance_chart
2015-07-23,SPY,211.529999,211.649994,209.750000,210.179993,175.234634,90509100,yahoo_finance_chart
2015-07-24,SPY,210.300003,210.369995,207.600006,208.000000,173.417084,117755000,yahoo_finance_chart
2015-07-27,SPY,206.940002,207.550003,206.259995,206.789993,172.408218,132361100,yahoo_finance_chart
2015-07-28,SPY,207.789993,209.500000,206.800003,209.330002,174.525909,123544800,yahoo_finance_chart
2015-07-29,SPY,209.479996,211.039993,209.309998,210.770004,175.726517,105791300,yahoo_finance_chart
2015-07-30,SPY,210.160004,211.020004,209.419998,210.820007,175.768188,91304400,yahoo_finance_chart
2015-07-31,SPY,211.419998,211.449997,210.160004,210.500000,175.501389,103266900,yahoo_finance_chart
2015-08-03,SPY,210.460007,210.529999,208.649994,209.789993,174.909454,113965700,yahoo_finance_chart
2015-08-04,SPY,209.699997,210.250000,208.800003,209.380005,174.567642,81820800,yahoo_finance_chart
2015-08-05,SPY,210.449997,211.309998,209.729996,210.070007,175.142914,85786800,yahoo_finance_chart
2015-08-06,SPY,210.289993,210.419998,207.649994,208.350006,173.708862,116030800,yahoo_finance_chart
2015-08-07,SPY,208.160004,208.339996,206.869995,207.949997,173.375381,117858000,yahoo_finance_chart
2015-08-10,SPY,209.279999,210.669998,209.279999,210.570007,175.559830,80270700,yahoo_finance_chart
2015-08-11,SPY,208.970001,209.470001,207.759995,208.669998,173.975693,126081400,yahoo_finance_chart
2015-08-12,SPY,207.110001,209.139999,205.360001,208.919998,174.184082,172123700,yahoo_finance_chart
2015-08-13,SPY,208.729996,209.550003,208.009995,208.660004,173.967361,89383300,yahoo_finance_chart
2015-08-14,SPY,208.429993,209.509995,208.259995,209.419998,174.601044,72786500,yahoo_finance_chart
2015-08-17,SPY,208.710007,210.589996,208.160004,210.589996,175.576447,79072600,yahoo_finance_chart
2015-08-18,SPY,210.259995,210.679993,209.699997,209.979996,175.067917,71692700,yahoo_finance_chart
2015-08-19,SPY,209.089996,210.009995,207.350006,208.320007,173.683853,172946000,yahoo_finance_chart
2015-08-20,SPY,206.509995,208.289993,203.899994,203.970001,170.057144,194327900,yahoo_finance_chart
2015-08-21,SPY,201.729996,203.940002,197.520004,197.830002,164.937973,346588500,yahoo_finance_chart
2015-08-24,SPY,187.490005,197.479996,182.399994,189.500000,157.992996,507244300,yahoo_finance_chart
2015-08-25,SPY,195.429993,195.449997,186.919998,187.270004,156.133743,369833100,yahoo_finance_chart
2015-08-26,SPY,192.080002,194.789993,188.369995,194.460007,162.128311,339257000,yahoo_finance_chart
2015-08-27,SPY,197.020004,199.419998,195.210007,199.270004,166.138535,274143900,yahoo_finance_chart
2015-08-28,SPY,198.500000,199.839996,197.919998,199.279999,166.146896,160414400,yahoo_finance_chart
2015-08-31,SPY,198.110001,199.130005,197.009995,197.669998,164.804550,163298800,yahoo_finance_chart
2015-09-01,SPY,193.119995,194.770004,190.729996,191.770004,159.885559,256000400,yahoo_finance_chart
2015-09-02,SPY,194.619995,195.460007,192.419998,195.410004,162.920349,160269300,yahoo_finance_chart
2015-09-03,SPY,196.259995,198.050003,194.960007,195.550003,163.037109,152087800,yahoo_finance_chart
2015-09-04,SPY,192.850006,193.860001,191.610001,192.589996,160.569168,207081000,yahoo_finance_chart
2015-09-08,SPY,195.940002,197.610001,195.169998,197.429993,164.604477,116025700,yahoo_finance_chart
2015-09-09,SPY,199.320007,199.470001,194.350006,194.789993,162.403397,149347700,yahoo_finance_chart
2015-09-10,SPY,194.559998,197.220001,194.250000,195.850006,163.287155,158611100,yahoo_finance_chart
2015-09-11,SPY,195.380005,196.820007,194.529999,196.740005,164.029221,119691200,yahoo_finance_chart
2015-09-14,SPY,196.949997,197.009995,195.429993,196.009995,163.420578,79452000,yahoo_finance_chart
2015-09-15,SPY,196.610001,198.990005,195.960007,198.460007,165.463272,113806200,yahoo_finance_chart
2015-09-16,SPY,198.820007,200.410004,198.410004,200.179993,166.897263,99581600,yahoo_finance_chart
2015-09-17,SPY,200.020004,202.889999,199.279999,199.729996,166.522095,276046600,yahoo_finance_chart
2015-09-18,SPY,195.710007,198.679993,194.960007,195.449997,163.800842,223657500,yahoo_finance_chart
2015-09-21,SPY,196.440002,197.679993,195.210007,196.460007,164.647354,105726200,yahoo_finance_chart
2015-09-22,SPY,193.880005,194.460007,192.559998,193.910004,162.510193,153890900,yahoo_finance_chart
2015-09-23,SPY,194.110001,194.669998,192.910004,193.600006,162.250412,92790600,yahoo_finance_chart
2015-09-24,SPY,192.149994,193.449997,190.559998,192.899994,161.663773,159378800,yahoo_finance_chart
2015-09-25,SPY,194.639999,195.000000,191.809998,192.850006,161.621887,155054800,yahoo_finance_chart
2015-09-28,SPY,191.779999,191.910004,187.639999,188.009995,157.565598,178515900,yahoo_finance_chart
2015-09-29,SPY,188.270004,189.740005,186.929993,188.119995,157.657806,159045600,yahoo_finance_chart
2015-09-30,SPY,190.369995,191.830002,189.440002,191.630005,160.599442,163452000,yahoo_finance_chart
2015-10-01,SPY,192.080002,192.490005,189.820007,192.130005,161.018494,131079000,yahoo_finance_chart
2015-10-02,SPY,189.770004,195.029999,189.119995,195.000000,163.423676,211003300,yahoo_finance_chart
2015-10-05,SPY,196.460007,198.740005,196.330002,198.470001,166.331833,126320800,yahoo_finance_chart
2015-10-06,SPY,198.309998,198.979996,197.000000,197.789993,165.761978,110274500,yahoo_finance_chart
2015-10-07,SPY,198.899994,199.830002,197.479996,199.410004,167.119659,124307300,yahoo_finance_chart
2015-10-08,SPY,198.949997,201.550003,198.589996,201.210007,168.628159,153055200,yahoo_finance_chart
2015-10-09,SPY,201.380005,201.899994,200.580002,201.330002,168.728699,107069200,yahoo_finance_chart
2015-10-12,SPY,201.419998,201.759995,200.910004,201.520004,168.887985,56395600,yahoo_finance_chart
2015-10-13,SPY,200.649994,202.160004,200.050003,200.250000,167.823639,88038700,yahoo_finance_chart
2015-10-14,SPY,200.179993,200.869995,198.940002,199.289993,167.019119,99106200,yahoo_finance_chart
2015-10-15,SPY,200.080002,202.360001,199.639999,202.350006,169.583542,134142200,yahoo_finance_chart
2015-10-16,SPY,202.830002,203.289993,201.919998,203.270004,170.354553,114580100,yahoo_finance_chart
2015-10-19,SPY,202.500000,203.369995,202.130005,203.369995,170.438400,76523900,yahoo_finance_chart
2015-10-20,SPY,202.850006,203.839996,202.550003,203.110001,170.220459,78448500,yahoo_finance_chart
2015-10-21,SPY,203.610001,203.789993,201.649994,201.850006,169.164551,102038000,yahoo_finance_chart
2015-10-22,SPY,202.979996,205.509995,201.850006,205.259995,172.022369,174911700,yahoo_finance_chart
2015-10-23,SPY,207.250000,207.949997,206.300003,207.509995,173.908005,144442300,yahoo_finance_chart
2015-10-26,SPY,207.300003,207.369995,206.559998,207.000000,173.480576,69033000,yahoo_finance_chart
2015-10-27,SPY,206.199997,207.000000,205.789993,206.600006,173.145355,77905800,yahoo_finance_chart
2015-10-28,SPY,207.000000,208.979996,206.210007,208.949997,175.114822,135906700,yahoo_finance_chart
2015-10-29,SPY,208.350006,209.270004,208.210007,208.830002,175.014297,90525500,yahoo_finance_chart
2015-10-30,SPY,209.059998,209.440002,207.740005,207.929993,174.260025,131076900,yahoo_finance_chart
2015-11-02,SPY,208.320007,210.619995,208.169998,210.389999,176.321609,86270800,yahoo_finance_chart
2015-11-03,SPY,209.970001,211.660004,209.699997,211.000000,176.832855,95246100,yahoo_finance_chart
2015-11-04,SPY,211.350006,211.500000,209.720001,210.360001,176.296463,96224500,yahoo_finance_chart
2015-11-05,SPY,210.429993,210.979996,209.089996,210.149994,176.120544,78408700,yahoo_finance_chart
2015-11-06,SPY,209.740005,210.320007,208.460007,210.039993,176.028275,110471500,yahoo_finance_chart
2015-11-09,SPY,209.309998,209.490005,206.949997,208.080002,174.385651,131008700,yahoo_finance_chart
2015-11-10,SPY,207.509995,208.600006,207.190002,208.559998,174.787964,75874600,yahoo_finance_chart
2015-11-11,SPY,208.880005,208.940002,207.660004,207.740005,174.100784,67846000,yahoo_finance_chart
2015-11-12,SPY,206.500000,207.059998,204.820007,204.839996,171.670349,121315200,yahoo_finance_chart
2015-11-13,SPY,204.350006,204.669998,202.440002,202.539993,169.742752,153577100,yahoo_finance_chart
2015-11-16,SPY,202.320007,205.690002,202.179993,205.619995,172.323990,117645200,yahoo_finance_chart
2015-11-17,SPY,205.990005,207.039993,204.880005,205.470001,172.198288,121123700,yahoo_finance_chart
2015-11-18,SPY,206.039993,208.899994,205.990005,208.729996,174.930435,121342500,yahoo_finance_chart
2015-11-19,SPY,208.589996,209.050003,208.199997,208.550003,174.779556,88220500,yahoo_finance_chart
2015-11-20,SPY,209.449997,210.119995,208.860001,209.309998,175.416489,94011500,yahoo_finance_chart
2015-11-23,SPY,209.380005,209.979996,208.520004,209.070007,175.215408,64931200,yahoo_finance_chart
2015-11-24,SPY,207.869995,209.830002,207.410004,209.350006,175.450043,98874400,yahoo_finance_chart
2015-11-25,SPY,209.500000,209.740005,209.009995,209.320007,175.424881,51980100,yahoo_finance_chart
2015-11-27,SPY,209.429993,209.800003,208.860001,209.559998,175.626022,37317800,yahoo_finance_chart
2015-11-30,SPY,209.750000,209.889999,208.559998,208.690002,174.896927,112822700,yahoo_finance_chart
2015-12-01,SPY,209.440002,210.820007,209.110001,210.679993,176.564651,97858400,yahoo_finance_chart
2015-12-02,SPY,210.619995,211.000000,208.229996,208.529999,174.762802,108441300,yahoo_finance_chart
2015-12-03,SPY,208.830002,209.149994,204.750000,205.610001,172.315689,166224200,yahoo_finance_chart
2015-12-04,SPY,205.610001,209.970001,205.610001,209.619995,175.676300,192913900,yahoo_finance_chart
2015-12-07,SPY,209.229996,209.729996,207.199997,208.350006,174.611923,102027100,yahoo_finance_chart
2015-12-08,SPY,206.490005,208.289993,205.779999,206.949997,173.438660,103372400,yahoo_finance_chart
2015-12-09,SPY,206.190002,208.679993,204.179993,205.339996,172.089386,162401500,yahoo_finance_chart
2015-12-10,SPY,205.419998,207.429993,205.139999,205.869995,172.533569,116128900,yahoo_finance_chart
2015-12-11,SPY,203.350006,204.139999,201.509995,201.880005,169.189667,211173300,yahoo_finance_chart
2015-12-14,SPY,202.070007,203.050003,199.949997,202.899994,170.044495,182385200,yahoo_finance_chart
2015-12-15,SPY,204.699997,206.110001,202.869995,205.029999,171.829605,154069600,yahoo_finance_chart
2015-12-16,SPY,206.369995,208.389999,204.800003,208.029999,174.343796,197017000,yahoo_finance_chart
2015-12-17,SPY,208.399994,208.479996,204.839996,204.860001,171.687119,173092500,yahoo_finance_chart
2015-12-18,SPY,202.770004,202.929993,199.830002,200.020004,168.628464,251393500,yahoo_finance_chart
2015-12-21,SPY,201.410004,201.880005,200.089996,201.669998,170.019547,99094300,yahoo_finance_chart
2015-12-22,SPY,202.720001,203.850006,201.550003,203.500000,171.562347,111026200,yahoo_finance_chart
2015-12-23,SPY,204.690002,206.070007,204.580002,206.020004,173.686859,110987200,yahoo_finance_chart
2015-12-24,SPY,205.720001,206.330002,205.419998,205.679993,173.400238,48539600,yahoo_finance_chart
2015-12-28,SPY,204.860001,205.259995,203.940002,205.210007,173.003952,65899900,yahoo_finance_chart
2015-12-29,SPY,206.509995,207.789993,206.470001,207.399994,174.850235,92640700,yahoo_finance_chart
2015-12-30,SPY,207.110001,207.210007,205.759995,205.929993,173.610977,63317700,yahoo_finance_chart
2015-12-31,SPY,205.130005,205.889999,203.869995,203.869995,171.874252,114877900,yahoo_finance_chart
2016-01-04,SPY,200.490005,201.029999,198.589996,201.020004,169.471558,222353500,yahoo_finance_chart
2016-01-05,SPY,201.399994,201.899994,200.050003,201.360001,169.758209,110845800,yahoo_finance_chart
2016-01-06,SPY,198.339996,200.059998,197.600006,198.820007,167.616821,152112600,yahoo_finance_chart
2016-01-07,SPY,195.330002,197.440002,193.589996,194.050003,163.595428,213436100,yahoo_finance_chart
2016-01-08,SPY,195.190002,195.850006,191.580002,191.919998,161.799759,209817200,yahoo_finance_chart
2016-01-11,SPY,193.009995,193.410004,189.820007,192.110001,161.959915,187941300,yahoo_finance_chart
2016-01-12,SPY,193.820007,194.550003,191.139999,193.660004,163.266663,172330500,yahoo_finance_chart
2016-01-13,SPY,194.449997,194.860001,188.380005,188.830002,159.194672,221168900,yahoo_finance_chart
2016-01-14,SPY,189.550003,193.259995,187.660004,191.929993,161.808136,240795600,yahoo_finance_chart
2016-01-15,SPY,186.770004,188.759995,185.520004,187.809998,158.334778,324846400,yahoo_finance_chart
2016-01-19,SPY,189.960007,190.110001,186.199997,188.059998,158.545456,195244400,yahoo_finance_chart
2016-01-20,SPY,185.029999,187.500000,181.020004,185.649994,156.513733,286547800,yahoo_finance_chart
2016-01-21,SPY,186.210007,188.869995,184.639999,186.690002,157.390549,195772900,yahoo_finance_chart
2016-01-22,SPY,189.779999,190.759995,188.880005,190.520004,160.619476,168319600,yahoo_finance_chart
2016-01-25,SPY,189.919998,190.149994,187.410004,187.639999,158.191452,130371700,yahoo_finance_chart
2016-01-26,SPY,188.419998,190.529999,188.020004,190.199997,160.349686,141036800,yahoo_finance_chart
2016-01-27,SPY,189.580002,191.559998,187.059998,188.130005,158.604538,185681700,yahoo_finance_chart
2016-01-28,SPY,189.960007,190.199997,187.160004,189.110001,159.430756,143798800,yahoo_finance_chart
2016-01-29,SPY,190.020004,193.880005,189.880005,193.720001,163.317215,210529300,yahoo_finance_chart
2016-02-01,SPY,192.529999,194.580002,191.839996,193.649994,163.258179,136061600,yahoo_finance_chart
