symbol,corp_code,business_year,report_code,fs_div,statement_name,account_name,current_amount,previous_amount,currency,ord,receipt_no,receipt_date,receipt_time,collected_at,usable_from,report_period_end,correction_filing_flag,original_receipt_no,source_revision,quality_status,excluded_reason,training_allowed_now,trading_allowed,production_effect
5930,00126380,2025,11011,,현금흐름표,단기상각후원가금융자산의 순감소(증가),0.0,620858000000.0,KRW,24,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,단기당기손익-공정가치금융자산의 순감소(증가),11163000000.0,-9735000000.0,KRW,25,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,단기금융상품의 순감소(증가),-6701150000000.0,-32976756000000.0,KRW,26,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,사업양도로 인한 현금유입액,418093000000.0,0.0,KRW,27,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,사업결합으로 인한 순현금유출액,3131539000000.0,142156000000.0,KRW,28,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,기타투자활동으로 인한 현금유출입액,-226491000000.0,17114000000.0,KRW,29,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,정부보조금의 수취,1722357000000.0,0.0,KRW,30,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,무형자산의 처분,13554000000.0,15869000000.0,KRW,31,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,관계기업 및 공동기업 투자의 처분,6643000000.0,33178000000.0,KRW,32,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,유형자산의 처분,149828000000.0,156191000000.0,KRW,33,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,무형자산의 취득,4630970000000.0,2335284000000.0,KRW,34,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,관계기업 및 공동기업 투자의 취득,325146000000.0,11710000000.0,KRW,35,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,유형자산의 취득,47522179000000.0,51406355000000.0,KRW,36,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,영업활동현금흐름,85315148000000.0,72982621000000.0,KRW,37,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,영업에서 창출된 현금흐름,87988515000000.0,75830873000000.0,KRW,38,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,영업활동으로 인한 자산부채의 변동,-9613906000000.0,-1567557000000.0,KRW,39,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,조정,52395616000000.0,42947079000000.0,KRW,40,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,당기순이익,45206805000000.0,34451351000000.0,KRW,41,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,배당금 수입,253105000000.0,268482000000.0,KRW,42,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,법인세 납부액,7137295000000.0,6450044000000.0,KRW,43,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,이자의 지급,469730000000.0,675049000000.0,KRW,44,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,이자의 수취,4680553000000.0,4008359000000.0,KRW,45,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,외화환산으로 인한 현금의 변동,825897000000.0,4821010000000.0,KRW,46,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,현금흐름표,현금및현금성자산의 증가(감소),4150799000000.0,-15375314000000.0,KRW,47,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체의 변동,0.0,0.0,KRW,3,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체의 변동,0.0,0.0,KRW,3,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체의 변동,0.0,0.0,KRW,3,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체의 변동,204471000000.0,-76626000000.0,KRW,3,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체의 변동,204471000000.0,-76626000000.0,KRW,3,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체의 변동,0.0,0.0,KRW,3,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체의 변동,0.0,0.0,KRW,3,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기초자본,897514000000.0,897514000000.0,KRW,4,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기초자본,370513188000000.0,346652238000000.0,KRW,4,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기초자본,15873008000000.0,1280130000000.0,KRW,4,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기초자본,391687603000000.0,353233775000000.0,KRW,4,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기초자본,10504467000000.0,10444090000000.0,KRW,4,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기초자본,402192070000000.0,363677865000000.0,KRW,4,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기초자본,4403893000000.0,4403893000000.0,KRW,4,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체내 자본거래 등,-973000000.0,-8511000000.0,KRW,5,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체내 자본거래 등,-973000000.0,-8511000000.0,KRW,5,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체내 자본거래 등,0.0,0.0,KRW,5,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체내 자본거래 등,0.0,0.0,KRW,5,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체내 자본거래 등,0.0,0.0,KRW,5,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체내 자본거래 등,0.0,0.0,KRW,5,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,연결실체내 자본거래 등,0.0,0.0,KRW,5,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자기주식의 소각,0.0,0.0,KRW,6,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자기주식의 소각,0.0,0.0,KRW,6,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자기주식의 소각,0.0,0.0,KRW,6,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자기주식의 소각,3049041000000.0,0.0,KRW,6,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자기주식의 소각,-3049041000000.0,0.0,KRW,6,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자기주식의 소각,0.0,0.0,KRW,6,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자기주식의 소각,0.0,0.0,KRW,6,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,배당,9808728000000.0,9809437000000.0,KRW,7,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,배당,87444000000.0,1102625000000.0,KRW,7,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,배당,9896172000000.0,10912062000000.0,KRW,7,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,배당,0.0,0.0,KRW,7,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,배당,0.0,0.0,KRW,7,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,배당,0.0,0.0,KRW,7,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,배당,9808728000000.0,9809437000000.0,KRW,7,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자본총계,897514000000.0,897514000000.0,KRW,8,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자본총계,402135600000000.0,370513188000000.0,KRW,8,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자본총계,16876248000000.0,15873008000000.0,KRW,8,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자본총계,424313255000000.0,391687603000000.0,KRW,8,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자본총계,12007082000000.0,10504467000000.0,KRW,8,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자본총계,436320337000000.0,402192070000000.0,KRW,8,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,자본총계,4403893000000.0,4403893000000.0,KRW,8,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,현금흐름위험회피파생상품평가손익,0.0,0.0,KRW,9,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,현금흐름위험회피파생상품평가손익,0.0,0.0,KRW,9,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,현금흐름위험회피파생상품평가손익,1706000000.0,-38946000000.0,KRW,9,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,현금흐름위험회피파생상품평가손익,1706000000.0,-38946000000.0,KRW,9,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,현금흐름위험회피파생상품평가손익,0.0,0.0,KRW,9,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,현금흐름위험회피파생상품평가손익,1706000000.0,-38946000000.0,KRW,9,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,현금흐름위험회피파생상품평가손익,0.0,0.0,KRW,9,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,해외사업장환산외환차이,960019000000.0,15116099000000.0,KRW,10,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,해외사업장환산외환차이,-43107000000.0,152251000000.0,KRW,10,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,해외사업장환산외환차이,1003126000000.0,14963848000000.0,KRW,10,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,해외사업장환산외환차이,1003126000000.0,14963848000000.0,KRW,10,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,해외사업장환산외환차이,0.0,0.0,KRW,10,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,해외사업장환산외환차이,0.0,0.0,KRW,10,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,해외사업장환산외환차이,0.0,0.0,KRW,10,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,주식기준보상,711447000000.0,0.0,KRW,11,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,주식기준보상,0.0,0.0,KRW,11,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,주식기준보상,711447000000.0,0.0,KRW,11,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,주식기준보상,0.0,0.0,KRW,11,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,주식기준보상,0.0,0.0,KRW,11,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,주식기준보상,711447000000.0,0.0,KRW,11,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,주식기준보상,0.0,0.0,KRW,11,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타,0.0,0.0,KRW,12,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타,8233000000.0,26841000000.0,KRW,12,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타,8233000000.0,26841000000.0,KRW,12,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타,0.0,0.0,KRW,12,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타,0.0,0.0,KRW,12,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타,0.0,0.0,KRW,12,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타,8233000000.0,26841000000.0,KRW,12,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타포괄손익-공정가치금융자산평가손익,4213173000000.0,2009920000000.0,KRW,13,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타포괄손익-공정가치금융자산평가손익,465165000000.0,290246000000.0,KRW,13,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타포괄손익-공정가치금융자산평가손익,4678338000000.0,2300166000000.0,KRW,13,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타포괄손익-공정가치금융자산평가손익,3993948000000.0,1960896000000.0,KRW,13,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타포괄손익-공정가치금융자산평가손익,219225000000.0,49024000000.0,KRW,13,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0,0.0,KRW,13,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0,0.0,KRW,13,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,순확정급여부채(자산) 재측정요소,106691000000.0,-766078000000.0,KRW,14,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,순확정급여부채(자산) 재측정요소,17941000000.0,-18661000000.0,KRW,14,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,순확정급여부채(자산) 재측정요소,88750000000.0,-747417000000.0,KRW,14,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,순확정급여부채(자산) 재측정요소,88750000000.0,-747417000000.0,KRW,14,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,순확정급여부채(자산) 재측정요소,0.0,0.0,KRW,14,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,순확정급여부채(자산) 재측정요소,0.0,0.0,KRW,14,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,순확정급여부채(자산) 재측정요소,0.0,0.0,KRW,14,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,당기순이익,44260956000000.0,33621363000000.0,KRW,15,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,당기순이익,945849000000.0,829988000000.0,KRW,15,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,당기순이익,45206805000000.0,34451351000000.0,KRW,15,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,당기순이익,0.0,0.0,KRW,15,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,당기순이익,0.0,0.0,KRW,15,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,당기순이익,0.0,0.0,KRW,15,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
5930,00126380,2025,11011,,자본변동표,당기순이익,44260956000000.0,33621363000000.0,KRW,15,,,,2026-06-30T09:00:00,2026-06-30,2025-12-31,False,,dart:5930:2025:11011,WARN,missing_receipt_date_using_collected_at,False,False,none
